,phi,psi,w
-409.6735052,-78.34260317292635,-56.634745110696855,151.2951477910402
-409.6502967,-78.33895498882858,-56.62708009435679,151.28039348549854
-409.6232629,-78.72788219309643,-71.1631561628364,153.04269956226753
-409.5844836,-66.66800528525395,-54.20331090722703,160.35705519892952
-409.5609947,-89.73021513114602,-64.41059215881093,161.4330693391535
-409.5390255,-82.15844646423737,-59.896568896778746,164.23315953140548
-409.5178605,-82.17230748344227,-59.922903428984895,164.24906244749454
-409.4968415,-78.55628300238163,-69.77376164067321,159.9774462026583
-409.4750548,-78.68675164676937,-69.53959241414537,152.43997944105067
-409.4347753,-83.22585899591459,-63.72319631430874,162.40580481073812
-409.4132402,-64.3766975659618,-60.757395795683514,139.2765406873337
-409.3902802,-83.23686485344545,-63.72940648625433,162.4221490783601
-409.3702247,-76.3608515381459,-65.39584526147398,147.9851653438345
-409.3451648,-82.85885072665721,-68.50071687089392,159.58556006113608
-409.3167750,-81.01301540078077,-61.55301498656245,150.14036909627404
-409.2963194,-83.00883376690744,-58.363564987294865,161.48113134007767
-409.2687043,-81.44963244075402,-60.60920720221478,164.76550960036846
-409.2466087,-85.22473742585083,-59.80346599648565,167.0846368526792
-409.2261373,-66.91314150181296,-67.18342844523569,169.06505358471875
-409.2048403,-80.47262161445693,-56.45791888618927,159.4612086216439
-409.1795269,-66.91037063745009,-67.19605079425999,169.04385364707184
-409.1557437,-91.35219987185354,-66.79115183497782,158.93739172625973
-409.1291693,-76.99824996822367,-76.15840734850242,158.3950448200397
-409.0965823,-80.1391213121182,-56.02434558304267,152.8588942533444
-409.0763160,-89.1356937418824,-62.39084226570001,165.04435721373832
-409.0512989,-84.7467644880914,-62.989755235966534,164.8202562567146
-409.0310297,-90.16782792904593,-68.29670153935903,159.70122769153173
-409.0087531,-76.01988484634018,-72.86379726334688,153.39773514237152
-408.9780324,-78.0466068923938,-58.23386583348721,153.59731797040874
-408.9576354,-68.65172496700254,-61.44071852119407,171.11672732871043
-408.9370136,-83.91318179328377,-69.04813029936321,159.24687988099126
-408.9115234,-80.28770647590484,-56.977701819884246,164.39367484620908
-408.8848394,-78.26517060823652,-61.91801222433425,163.78695445736153
-408.8590549,-83.28663929518241,-64.81268337113124,164.8755147804673
-408.8366382,-88.56026560638577,-66.46969776896022,162.73322117141743
-408.8144418,-89.50412560174232,-65.4506257401372,161.53036345786842
-408.7924742,-83.44405387065619,-59.834393125770006,167.32685996656704
-408.7699878,-89.48810740031172,-65.44691922958945,161.502213452769
-408.7419464,-89.5127858286048,-59.77317091303793,166.23089754508135
-408.7207207,-80.45171725154995,-62.139071768572876,158.3540152361868
-408.6898519,-82.11493267301931,-61.46329908183576,163.07204842421416
-408.6692846,-86.47812709146255,-60.32321185117215,166.34302778971653
-408.6416927,-75.62993205999595,-68.33960364753092,148.32828531628758
-408.6207856,-88.77068434582404,-60.57659517916092,163.47588509124398
-408.5970100,-88.80003495211473,-60.55410874092069,163.46944422823336
-408.5767631,-92.47492477981248,-60.53520050515319,166.57677540892692
-408.5537990,-82.63601847982545,-60.85830241011686,167.16013887065432
-408.5332071,-79.09994473929116,-66.5386592015729,173.55546938178256
-408.5103826,-73.16525831729166,-68.9852707304243,144.25362228053666
-408.4854570,-82.27070978429263,-59.73729931540372,162.71047792321042
-408.4618966,-82.06931238354264,-54.05227617510797,166.16796670126442
-408.4404569,-75.25374585735308,-60.76717213712216,159.4886085207202
-408.4183939,-77.01617073961236,-64.89698411228832,155.15720515114674
-408.3913763,-78.22027876859548,-57.74670298360877,165.0525639367005
-408.3670780,-85.88516731572372,-62.90403743432326,168.89205466069328
-408.3415842,-92.70158096897784,-67.05616197646235,162.10436646215422
-408.3193770,-76.0849649171704,-71.58712215615394,154.65770169544146
-408.2976377,-77.67689565709368,-70.4335517211205,153.12211720290875
-408.2726719,-93.27186315994831,-63.045528832357405,168.06922409142095
-408.2521131,-67.27028293406727,-67.57334633531494,168.62621045033654
-408.2313634,-82.06638408030818,-62.05703020893041,164.92091379887577
-408.2108981,-71.45230346775477,-59.762077230881395,165.2513694965445
-408.1861014,-78.2037711643516,-58.79256371933025,165.70304090242269
-408.1591427,-82.35258891971665,-59.59222574835984,164.00805978976055
-408.1385553,-115.23942233132554,-57.552524565730465,169.0247175567333
-408.1161439,-85.85653284935357,-61.17885976054077,151.77740285663586
-408.0927313,-85.65841785294855,-68.43349062713972,160.36570394924175
-408.0615022,-82.08018788765708,-66.51970843721202,170.89733647593886
-408.0351317,-83.28175932230324,-63.47492295051207,157.2417914839764
-408.0115145,-74.77461442877613,-74.1806498476751,154.7816336541402
-407.9839890,-68.54783785219485,-57.54423067331259,148.30672677530367
-407.9540710,-72.27819485916385,-71.13437901289208,147.7599402408722
-407.9318499,-77.38481988691731,-73.51730690325634,152.24225546987475
-407.8951484,-82.68355104240159,-58.87182943644154,165.03207677122478
-407.8741570,-83.2833115429656,-63.403683377446406,157.22737961899097
-407.8540149,-66.41914079824356,-62.55263770899792,142.7604039636742
-407.8284369,-80.1745201751391,-58.5493470884957,158.863665982298
-407.8067430,-83.46792544632315,-68.36408986865436,170.35065359875236
-407.7789034,-82.30170464007239,-71.1365320392758,173.26016136458435
-407.7496791,-82.76201280157315,-60.86934700186554,163.3222313750405
-407.7282020,-79.32430274982119,-68.7322988971193,172.23333453660254
-407.7081032,-82.97777183537632,-60.423913483218435,164.45050339179684
-407.6778607,-79.00193017097382,-60.834932233028574,154.95148363765898
-407.6560011,-77.07771426357476,-50.58902585616381,153.21343385098345
-407.6350591,-63.358807891330635,-57.04148050120574,176.1077857824606
-407.6141478,-82.03390213227968,-59.98730841876898,150.95284809068644
-407.5912904,-82.04465874749502,-59.985034212149465,150.9629498262449
-407.5700051,-81.61708227706855,-57.485242990823586,156.46719210280975
-407.5405785,-77.4758759079465,-69.06354280406731,149.41200689380528
-407.5094273,-82.51045605518858,-53.84136052094947,158.72049986349998
-407.4872817,-69.7498637921263,-69.30408484627705,171.31073513107134
-407.4655076,-75.90321764853135,-75.34530446178366,154.23531236956472
-407.4393950,-72.96517046002847,-63.25050722330156,160.32694940344925
-407.4127671,-75.89172698345473,-70.62954695101742,150.00564798438688
-407.3887273,-84.78280407461477,-64.58256599064556,162.50026729354462
-407.3646043,-64.07244152472255,-65.91166599162501,167.79229386315487
-407.3346142,-73.29077450161743,-73.38161306213502,155.57187193962994
-407.3057857,-73.0677142644263,-65.66297009761072,168.56947138949425
-407.2857424,-94.38606972497867,-61.342457453566496,160.98963693669873
-407.2614937,-83.19987928183161,-53.90451078569943,159.04343444198918
-407.2412378,-89.40263826271256,-55.08879147540337,167.76539130097285
-407.2162445,-64.71218443415847,-60.68167271245453,138.64839167422176
-407.1905218,-83.34768035291056,-70.77641834892053,158.86588486697528
-407.1647527,-74.54229563682452,-72.65730101114016,151.70300997110388
-407.1345584,-75.27871756844975,-66.67212491526308,147.3440948950021
-407.1134622,-78.39059982963468,-60.71353096834536,155.89529675788842
-407.0884614,-67.28422964981525,-62.06342483235706,171.30906821915767
-407.0683767,-67.29380178384025,-62.068039842976425,171.32179216511975
-407.0424817,-87.72345990748067,-67.04649719567048,174.35247252588135
-407.0209407,-76.42361903588869,-70.84339631666667,154.85488941543278
-406.9871185,-83.37024805465833,-70.07222130550086,159.24692692504235
-406.9626568,-83.3913840242545,-70.04751638389644,159.24942256922122
-406.9406955,-81.59204365994597,-68.08305684230912,170.6004537428627
-406.9169170,-82.31064011074494,-67.01708889904577,171.27891122287664
-406.8942830,-77.81450353814895,-71.50863463735914,158.36322378867143
-406.8694810,-70.49281749295665,-66.48165778621996,167.34046568443063
-406.8491754,-86.61873459288473,-65.94374421556196,172.85770871442244
-406.8218261,-86.61963878670774,-65.93862023458604,172.8582089346644
-406.7929495,-78.89444474359755,-58.35582704665522,159.0627131736334
-406.7714208,-87.59584716744745,-53.06736241589725,161.0199665242409
-406.7513895,-88.96732542943678,-66.31327676635343,173.26084537891523
-406.7287164,-83.87920637092861,-56.658463356772614,161.01636958676517
-406.7072384,-85.0607862095861,-61.4017431095356,165.45924354747396
-406.6857768,-85.07611498352603,-61.39508240045041,165.46990797133572
-406.6657045,-79.67057457641062,-60.00545526066495,164.2216634904913
-406.6441608,-75.99520445705268,-58.03908053027137,152.95829880226347
-406.6231030,-84.33716133553698,-73.09125154608574,154.91764203667555
-406.5938199,-78.43372596155483,-69.77543713604308,159.70213363860654
-406.5707446,-79.76528963215087,-72.61290304482003,155.49834476291494
-406.5496875,-87.86355586666775,-60.4762767274264,159.7251706412392
-406.5295962,-87.85457170882134,-60.478930993418594,159.73596731632193
-406.5076330,-78.78372997741735,-71.37818253158697,156.14074118024328
-406.4779256,-82.74268027255634,-78.67427832917356,161.27601242746385
-406.4572911,-78.01590134724225,-56.98239187020798,151.2366993615811
-406.4343568,-83.9238339797939,-56.78284414972991,157.26701709665122
-406.4062195,-64.33954968132946,-58.42813418520393,156.57506133977085
-406.3821561,-84.24822874868528,-64.92633453563869,164.09918403155785
-406.3587605,-72.20258921300021,-72.8055855458156,150.77927708188
-406.3371069,-82.57439994094811,-66.9389086308524,167.31065053895483
-406.3171025,-76.94242569495587,-74.79788796589635,156.85251422840358
-406.2793407,-79.1718928501094,-62.39213913555267,153.99524599214223
-406.2572313,-70.56560189499515,-64.3757517660335,161.87516237291595
-406.2351911,-84.54055371540359,-77.63665719160767,161.1300291818249
-406.2151834,-79.08078955327534,-70.15128237695784,157.44873495905017
-406.1918582,-77.97681808077377,-74.05016177269238,158.5604008294364
-406.1665629,-66.06301806384317,-62.525760941389564,140.47821146726687
-406.1444507,-80.44438359846816,-71.98969647327758,152.64514235292148
-406.1237321,-85.79137056513866,-70.55001180135733,159.0373789955431
-406.0962055,-81.54557805109967,-70.24520444534967,156.40778939204887
-406.0748649,-84.46592649587095,-55.99759571553422,151.52809492023042
-406.0539740,-78.00865210511543,-74.02791653484785,158.57164442783193
-406.0306093,-79.98941344693485,-66.24279050443226,168.69001486293254
-406.0088636,-85.37409800844028,-57.24619011227809,161.78737343888957
-405.9869982,-81.501862143382,-62.23561132082141,163.45779995874153
-405.9653641,-73.27129923990158,-79.01201765988236,168.00313162024682
-405.9441078,-80.91377018241485,-70.07543002934769,159.8169846070798
-405.9213676,-66.73739483446545,-57.98538936225905,147.57013509563743
-405.8936963,-78.01156661433245,-64.3562153590423,157.22787465370055
-405.8727684,-80.30062638853113,-62.62769826188325,155.61358125007536
-405.8491681,-88.25415946431818,-63.57959642053992,162.2900559308645
-405.8256198,-80.12083889696139,-59.30142620925526,152.26618738909195
-405.8003871,-75.78385943981243,-66.21955880510899,159.1445085903536
-405.7800509,-65.70777547614263,-62.16880196671739,140.1316464711536
-405.7574393,-67.71894345469163,-57.326739140941235,146.06143243388587
-405.7345408,-75.80717541610134,-68.94991821460258,149.39449671068041
-405.7074002,-87.0591579165298,-66.64350539957755,170.0777909905445
-405.6867527,-82.76159686229816,-63.13602809641259,162.37116893395523
-405.6653234,-76.44869828657241,-73.95289622258434,151.44681157459706
-405.6399581,-75.50850200079525,-62.149795970902645,156.94444709301087
-405.6189873,-82.21577911283002,-67.97355468596324,172.28376473718043
-405.5963316,-72.11508878274755,-52.6212347885027,161.64043138512912
-405.5717739,-79.87183937735409,-67.4561319687371,153.0096381545565
-405.5447428,-74.1569729953469,-72.49923678836723,170.33224321857048
-405.5215761,-92.8572307492523,-63.34701291234696,159.83890471077143
-405.5014413,-80.77352730214066,-72.99099871759142,149.54589616821121
-405.4766954,-78.03998274436145,-67.53463887850775,148.05226717746945
-405.4535272,-77.34327655869036,-58.76523757871429,153.63808170593228
-405.4296271,-77.37455020042347,-60.425842551776064,154.97044967102653
-405.4088296,-75.51944479935179,-70.49598416331418,154.0242985737986
-405.3757994,-75.8812472665959,-61.27093869870531,153.66543341821242
-405.3534336,-71.8932376470123,-53.676028832562665,162.953350096102
-405.3272644,-71.2371384475564,-53.79044705243807,162.6913247128542
-405.3024543,-70.69872066693871,-52.724931279165254,159.92114628194588
-405.2779353,-75.65030622792496,-71.6271187317079,153.73571389835908
-405.2566999,-81.9926870252367,-54.250245211882024,166.5332306814315
-405.2355224,-86.42597200614156,-76.14220196671563,164.35531899171838
-405.2142405,-75.63923010974224,-71.59808672209617,153.71214374273254
-405.1918278,-86.78054558359071,-60.215698335863195,159.81509263490733
-405.1706976,-78.9321368278122,-55.93684660168849,153.0045187711615
-405.1490858,-79.4061720918461,-62.096775309463,158.66041689065048
-405.1269935,-68.42136154714122,-71.4116860610145,156.71748973291358
-405.1040240,-79.58757339708427,-69.31907193727228,148.41314766225756
-405.0833952,-81.6948024563499,-64.31002484087136,167.78451646440593
-405.0631518,-83.32450902022254,-71.25681287232902,158.58538471580468
-405.0413690,-82.04363509836138,-58.94796165298069,149.99138681050022
-405.0210731,-71.27324012365463,-53.97647360798232,161.39223309806312
-404.9963434,-79.8650788876147,-68.27038438981805,157.6717441602778
-404.9725437,-72.97322590284273,-68.71936610520315,143.98293392659443
-404.9501063,-90.44127911340095,-54.86789690505572,162.95287968519932
-404.9294403,-90.43402742537972,-54.87167138795185,162.96749917350422
-404.9076810,-89.21582570932667,-67.58502086810573,157.7609159655772
-404.8782061,-76.9278923918006,-70.99025278750051,155.62061186380055
-404.8558726,-91.23063169226177,-72.9249427747913,157.2453153769914
-404.8256252,-76.41365909869276,-73.28774163556157,153.6925632141205
-404.7906710,-79.68336783822548,-72.20718522732487,155.15933717519755
-404.7661312,-78.34610379652958,-71.82722110275955,156.83163390611185
-404.7410482,-76.85054560791205,-60.314374205687734,155.90390478658585
-404.7191264,-80.43399808011046,-72.4816880975272,160.15597528651062
-404.6979612,-79.19218963715245,-61.917301566588065,155.07546449468646
-404.6774110,-83.04521222618978,-73.66502591262945,158.49380507133674
-404.6563537,-70.08840273232762,-69.60412840956157,152.1542363337641
-404.6359716,-78.97166216671195,-65.07003729009504,168.93774172751887
-404.6146451,-77.96645676488575,-61.3529360654202,158.11637070095253
-404.5929479,-87.43602466530159,-73.76179924075952,156.59563467032956
-404.5723926,-82.82188076549487,-65.34861587294382,173.81082043630934
-404.5509973,-77.58903451507254,-73.72095843279922,156.6617939772232
-404.5252669,-87.26247363439681,-56.076329925841,157.72814883499592
-404.5046517,-82.59179654125325,-64.25315361461374,173.81174342554772
-404.4753930,-77.55468609800755,-60.216648043292324,159.8288137736248
-404.4525071,-74.57288737203949,-59.6454161598289,164.39960842650854
-404.4301034,-84.77387165013585,-53.03044968105437,155.8547485444871
-404.4097460,-91.4528765266202,-62.43893286870515,164.31607142224456
-404.3890012,-74.24262933481945,-67.78789501679528,144.0798826243495
